radio_flux_10.7cm_t5;radio_flux_10.7cm_t4;radio_flux_10.7cm_t3;radio_flux_10.7cm_t2;radio_flux_10.7cm_t1;sesc_sunspot_number_t5;sesc_sunspot_number_t4;sesc_sunspot_number_t3;sesc_sunspot_number_t2;sesc_sunspot_number_t1;sunspot_area_t5;sunspot_area_t4;sunspot_area_t3;sunspot_area_t2;sunspot_area_t1;goes15_xray_bkgd_flux_t5;goes15_xray_bkgd_flux_t4;goes15_xray_bkgd_flux_t3;goes15_xray_bkgd_flux_t2;goes15_xray_bkgd_flux_t1;z_component_wmfr_t5;z_component_wmfr_t4;z_component_wmfr_t3;z_component_wmfr_t2;z_component_wmfr_t1;p_component_wmfr_t5;p_component_wmfr_t4;p_component_wmfr_t3;p_component_wmfr_t2;p_component_wmfr_t1;c_component_wmfr_t5;c_component_wmfr_t4;c_component_wmfr_t3;c_component_wmfr_t2;c_component_wmfr_t1;mag_type_wmfr_t5;mag_type_wmfr_t4;mag_type_wmfr_t3;mag_type_wmfr_t2;mag_type_wmfr_t1;flare_t3do
-0.665457;-0.570310;-0.356231;-0.356231;-0.380017;-0.587575;-0.151215;0.014301;-0.241496;0.149723;-0.361678;-0.069486;0.033640;0.549273;0.566461;-0.546825;-0.546825;-0.546825;-0.546825;-0.546825;-0.629941;-0.629941;-0.345783;-0.342288;-0.408089;-0.699540;-0.699540;-0.460851;-0.204156;-0.226641;-0.699150;-0.699150;-0.195478;-0.410286;-0.176238;-0.732062;-0.266113;-0.002747;0.058790;-0.361094;1.000000
1.951071;1.760778;1.998645;2.712243;2.617097;0.977302;1.203005;0.977302;1.218052;1.518989;0.549273;0.068016;0.257081;0.961779;1.082094;1.397515;1.111583;0.825650;5.400568;2.970143;2.248287;1.340971;1.497216;1.163858;1.370839;2.096061;1.097679;1.256450;1.103884;1.174462;1.939373;1.111261;1.400124;1.072991;1.168979;1.901242;1.141736;1.374510;1.095671;1.561975;1.000000
-1.093616;-1.093616;-1.069829;-1.069829;-1.093616;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-0.451377;-0.451377;-0.475164;-0.475164;-0.475164;-0.467200;-0.407012;-0.768137;-0.783184;-0.467200;-0.791372;-0.705433;-0.791372;-0.808560;-0.825748;-0.375266;-0.332376;-0.332376;-0.346672;-0.332376;-0.495141;-0.269223;-0.239794;-0.721058;-0.750487;-0.444584;-0.212113;-0.189589;-0.702623;-0.725147;-0.487035;-0.236651;-0.236651;-0.737420;-0.737420;-0.484169;-0.236276;-0.236276;-0.732062;-0.732062;1.000000
0.928247;0.642807;0.690381;0.809314;0.714167;1.127770;0.811786;0.586082;0.510848;0.104582;1.357098;0.858653;0.257081;0.514898;0.291457;0.296676;0.396752;0.368159;0.511125;0.468235;1.368453;1.419752;0.902165;0.533784;0.613942;1.060601;1.269243;0.756209;0.235217;0.331402;1.697278;1.386482;0.632425;0.147992;0.167232;0.986326;0.909316;0.398057;0.104100;0.165637;1.000000
1.047180;0.904460;0.904460;0.714167;0.737954;0.811786;0.540942;0.676364;1.007395;0.856926;0.360208;0.205518;-0.017923;0.153955;0.257081;0.368159;0.396752;0.411048;0.182303;0.110819;1.133859;0.940722;0.451946;0.200712;0.441035;1.168256;0.862086;0.326567;0.119664;0.262169;1.713615;1.658799;0.962252;0.205502;0.475126;1.862926;1.584087;0.622352;0.165637;0.429003;1.000000
1.308833;1.047180;0.904460;0.761740;0.690381;1.443755;1.699552;0.947208;0.601129;0.721504;0.635212;0.549273;0.102391;0.119579;0.257081;1.969380;0.596905;0.639794;0.168006;-0.003553;1.713230;1.392749;1.541147;0.634742;0.612825;1.758039;1.499961;1.519363;0.751373;0.728849;1.765737;1.476873;1.672652;0.629731;0.591461;1.638229;1.359391;1.359391;0.569294;0.615358;1.000000
1.189900;1.546699;1.475339;1.142326;1.118540;1.278239;1.518989;2.587318;2.090771;2.572272;1.288347;1.391473;1.632102;1.546163;1.941481;0.339565;0.525421;1.826414;0.825650;0.725574;1.505639;1.316711;1.658492;2.106120;2.354573;1.599268;1.411768;1.522480;1.754951;2.205404;1.457634;1.149740;1.457843;1.823037;1.977643;1.389983;1.126617;1.559122;1.807015;1.947306;1.000000
1.808352;1.499126;1.356406;1.285046;1.094753;2.181052;2.451896;1.624318;1.534036;0.661317;3.608694;2.989935;2.130547;2.113359;0.703963;0.968617;1.111583;0.768464;0.968617;0.968617;1.133099;0.928385;1.041420;1.099661;0.991747;1.198704;0.943709;0.972400;1.042977;1.065462;1.405721;1.155337;1.427654;1.212846;1.757481;1.344674;1.096781;1.142845;1.158318;1.250447;1.000000
-1.117402;-1.046043;-0.998469;-0.950896;-0.950896;-1.008888;-1.008888;-0.948700;-0.768137;-0.738044;-0.722621;-0.722621;-0.602307;-0.533556;-0.585119;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-0.979900;-0.979900;-0.976405;-0.739481;-1.238181;-0.980103;-0.980103;-0.765282;-0.747633;-1.257428;-1.007044;-1.007044;-0.987804;-0.718180;-1.243321;-0.995428;-0.995428;-0.979955;-0.716590;0.000000
-0.617883;-0.665457;-0.594097;-0.451377;-0.546524;-0.738044;-0.783184;-0.467200;-0.557481;-0.316731;-0.808560;-0.808560;-0.842935;-0.550743;-0.121049;-0.461045;-0.461045;-0.446749;-0.375266;-0.332376;-0.287646;-0.725171;-0.750487;-0.513563;-0.725171;-0.260206;-0.747633;-0.725147;-0.518245;-0.725147;-0.217411;-0.737420;-0.737420;-0.467796;-0.737420;-0.220804;-0.732062;-0.732062;-0.468697;-0.732062;1.000000
-0.927109;-0.998469;-0.998469;-1.022256;-1.022256;-0.828325;-1.008888;-0.813278;-0.768137;-0.783184;-0.636682;-0.756996;-0.791372;-0.774184;-0.825748;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.979900;-0.695742;-0.979900;-0.753983;-0.695742;-0.980103;-0.699540;-0.980103;-0.725147;-0.725108;-1.007044;-0.737420;-1.007044;-0.756659;-0.737420;-0.995428;-0.732062;-0.995428;-0.747535;-0.732062;0.000000
0.190862;0.619021;0.952033;0.975820;0.952033;1.007395;0.721504;1.579177;1.203005;1.157864;-0.017923;0.016453;0.463334;0.549273;0.600836;-0.232299;0.010743;0.253786;0.253786;0.382455;0.364894;0.896983;0.477880;0.849901;0.616472;0.281557;0.769023;0.355257;0.632698;0.355257;0.340867;0.899355;0.398377;0.687240;0.436856;0.351993;0.878724;0.305928;0.584766;0.336874;1.000000
-0.261084;-0.261084;-0.237298;-0.261084;-0.332444;0.014301;0.285145;-0.030840;-0.226449;-0.075981;0.446147;-0.327303;-0.344490;-0.378866;-0.567931;-0.246596;-0.189409;-0.218003;-0.246596;-0.289486;0.135481;-0.141687;0.562096;0.361446;0.051972;0.241423;-0.237643;0.465936;0.307204;0.049126;0.071243;-0.159902;0.610492;0.321837;0.052213;0.027089;-0.205331;0.762643;0.305928;0.042562;1.000000
0.143288;0.262221;0.095715;0.024355;-0.023218;0.691411;0.571036;1.022442;0.811786;0.631223;-0.155425;-0.206988;-0.103862;-0.017923;-0.086674;-0.160816;-0.060740;-0.117926;-0.203706;-0.203706;0.999059;0.655946;0.572436;1.195595;1.389109;0.868330;0.558998;0.559038;1.145810;1.333272;1.190913;0.668001;0.610701;1.169189;1.361855;0.848132;0.569294;0.584766;1.126971;1.328445;1.000000
-0.974683;-0.974683;-0.974683;-0.974683;-0.998469;-0.903559;-0.993841;-0.948700;-0.978794;-0.963747;-0.877311;-0.894499;-0.877311;-0.894499;-0.860123;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.998322;-0.998322;-1.009329;-0.998322;-0.998322;-1.005711;-1.005711;-1.005711;-1.005711;-1.005711;-0.987804;-0.987804;-1.007044;-0.987804;-0.987804;-0.979955;-0.979955;-0.995428;-0.979955;-0.979955;0.000000
0.737954;0.809314;0.381155;0.000569;0.619021;0.270098;0.164770;0.375426;0.164770;0.029348;1.219596;1.013342;1.253971;0.205518;0.205518;0.654091;0.396752;0.196599;0.067930;0.025040;-0.058130;0.197217;-0.112258;0.459554;0.427247;0.050839;0.286432;0.028354;0.592563;0.525108;0.093386;0.343770;0.074146;0.632634;0.594155;0.276091;0.570049;0.276091;0.802823;0.351993;1.000000
0.286008;0.190862;0.024355;0.167075;0.095715;0.134676;0.736551;0.119629;-0.286637;-0.467200;0.153955;0.033640;-0.344490;-0.413241;-0.671058;-0.032147;-0.060740;-0.232299;-0.203706;0.225192;0.551137;0.452564;1.094089;0.503807;0.040869;0.754457;0.525108;0.962703;0.517150;0.023519;0.629731;0.321837;1.092231;0.552982;0.013734;0.569294;0.305928;1.080552;0.538348;0.011617;0.000000
3.092829;2.854963;2.807390;2.902536;3.140402;2.903303;2.286381;2.045631;2.737787;2.226193;2.955559;2.783681;2.766494;3.075873;2.525865;1.683448;4.542771;1.540481;1.111583;0.825650;2.329598;2.711567;2.036303;2.270788;2.766313;2.378338;2.891372;2.094652;2.548189;2.891411;2.250170;2.789418;1.804007;2.016331;2.517100;2.398137;2.924868;1.776424;2.055262;2.970933;1.000000
-0.165938;-0.189724;-0.213511;-0.284871;-0.308657;-0.467200;-0.301684;-0.497293;-0.647762;-0.843372;-0.378866;-0.413241;-0.688245;-0.688245;-0.688245;-0.246596;-0.275189;-0.318079;-0.375266;-0.389562;-0.239794;-0.462217;0.073793;-0.291141;-0.517058;-0.212074;-0.441462;0.065445;-0.282691;-0.515162;-0.236651;-0.467796;0.032974;-0.236651;-0.487035;-0.236276;-0.468697;0.027089;-0.236276;-0.484169;1.000000
-0.165938;-0.047005;0.000569;0.048142;0.095715;-0.075981;0.390473;0.390473;0.811786;0.375426;-0.224176;0.102391;0.239893;0.308644;0.102391;-0.146520;-0.032147;0.010743;-0.117926;-0.132223;-0.400528;-0.185522;0.380013;0.549615;0.970199;-0.274733;-0.067870;0.310261;0.493295;1.031937;-0.467796;-0.159902;0.360107;0.398377;0.899146;-0.422632;-0.159266;0.351993;0.351993;0.893843;1.000000
-0.237298;-0.380017;-0.356231;-0.380017;-0.380017;-0.768137;-0.768137;-0.662809;-0.271590;-0.407012;-0.516368;-0.206988;-0.292927;-0.481992;-0.516368;-0.260893;-0.203706;-0.346672;-0.389562;-0.418155;-0.979900;-0.692247;-0.601130;-0.714164;-0.433405;-0.957618;-0.699540;-0.484719;-0.532811;-0.396492;-1.007044;-0.718180;-0.679910;-0.445862;-0.176238;-0.995428;-0.716590;-0.250640;-0.250640;0.012726;1.000000
0.404941;0.381155;0.381155;0.214648;0.095715;0.616176;0.525895;0.525895;0.270098;-0.557481;-0.464805;-0.481992;-0.447617;-0.550743;-0.739809;-0.189409;-0.218003;-0.017850;0.067930;-0.203706;1.155680;0.879130;0.798972;0.882625;0.536635;1.078316;0.845845;0.820199;0.887732;0.559038;1.111470;0.861086;0.841846;0.880325;0.552982;1.080552;0.832659;0.817187;0.848132;0.538348;1.000000
-0.784390;-0.736817;-0.736817;-0.689243;-0.641670;-0.918606;-0.783184;-0.963747;-0.798231;-0.768137;-0.894499;-0.877311;-0.481992;-0.224176;-0.361678;-0.559692;-0.529669;-0.535388;-0.518232;-0.536817;-0.976405;-0.998322;-0.761398;-0.951088;-0.725171;-0.980103;-1.005711;-0.773240;-0.957618;-0.767021;-0.949535;-0.987804;-0.718180;-0.715487;-0.465102;-0.979955;-0.979955;-0.716590;-0.933891;-0.732062;1.000000
-1.188762;-1.164976;-1.141189;-1.117402;-1.046043;-1.174403;-1.174403;-1.174403;-1.008888;-1.008888;-0.911686;-0.911686;-0.911686;-0.722621;-0.722621;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-0.979900;-1.238181;-1.238181;-1.238181;-1.238181;-0.980103;-1.257428;-1.257428;-1.257428;-1.257428;-1.007044;-1.243321;-1.243321;-1.243321;-1.243321;-0.995428;1.000000
-0.665457;-0.689243;-0.713030;-0.736817;-0.736817;-0.316731;-0.768137;-0.813278;-0.993841;-0.978794;-0.413241;-0.808560;-0.860123;-0.894499;-0.894499;-0.485349;-0.446749;-0.418155;-0.461045;-0.498216;-0.116370;-0.163604;-0.717563;-0.753983;-0.998322;-0.234560;-0.234599;-0.722025;-0.747633;-1.005711;-0.198171;-0.198171;-0.718180;-0.756659;-0.987804;-0.205331;-0.205331;-0.716590;-0.747535;-0.979955;0.000000
-0.237298;-0.237298;-0.261084;-0.284871;-0.213511;-0.196356;-0.211403;-0.738044;-0.422059;-0.452153;-0.481992;-0.722621;-0.842935;-0.825748;-0.808560;-0.160816;-0.146520;-0.232299;-0.260893;-0.289486;-0.207488;-0.210983;-0.229405;-0.739481;-0.276639;-0.186506;-0.186506;-0.212113;-0.725147;-0.285774;-0.159902;-0.179141;-0.159902;-0.718180;-0.198171;-0.205331;-0.220804;-0.205331;-0.716590;-0.205331;1.000000
0.571448;0.928247;1.070966;1.166113;1.356406;0.766645;0.465707;1.067583;0.149723;0.676364;0.583649;1.013342;2.500083;2.285236;2.216485;0.711277;0.825650;0.668388;0.654091;0.554015;0.573006;1.118835;1.071601;1.042942;0.064856;0.728849;1.264407;1.216315;0.993185;-0.016655;0.552982;1.149949;1.422267;1.190913;0.074146;0.584413;1.111498;1.157563;1.360146;0.260619;1.000000
-0.998469;-0.998469;-1.022256;-0.974683;-0.950896;-0.828325;-1.008888;-1.008888;-0.798231;-0.753091;-0.739809;-0.739809;-0.688245;-0.619494;-0.602307;-0.496787;-0.491068;-0.519661;-0.522521;-0.508224;-0.753983;-0.753983;-0.979900;-0.979900;-0.721058;-0.747633;-0.747633;-0.980103;-0.980103;-0.728191;-0.756659;-0.756659;-1.007044;-1.007044;-0.737420;-0.747535;-0.747535;-0.995428;-0.995428;-0.732062;0.000000
0.286008;0.095715;0.000569;-0.165938;-0.213511;-0.467200;-0.467200;-0.331778;-0.948700;-0.798231;0.257081;0.050828;-0.103862;-0.739809;-0.688245;-0.203706;-0.246596;-0.218003;-0.203706;-0.046443;-0.427415;-0.427415;-0.168573;0.006615;-0.711573;-0.484719;-0.484719;-0.249126;-0.042263;-0.957618;-0.445862;-0.445862;-0.176238;0.054907;-0.987804;-0.670525;-0.670525;-0.407159;-0.220804;-0.979955;1.000000
1.451552;1.594272;1.713205;1.879712;1.855925;0.525895;1.127770;1.278239;1.203005;0.856926;-0.086674;0.480522;0.961779;0.583649;0.257081;0.825650;0.968617;1.540481;0.739871;0.825650;0.853717;0.587364;1.352882;1.348865;0.728544;0.823321;0.565243;1.288262;1.355718;0.658306;0.841846;0.610492;1.457634;1.438604;0.706480;0.817187;0.553821;1.343918;1.405456;0.600239;1.000000
-0.974683;-0.998469;-0.998469;-0.974683;-1.022256;-0.828325;-0.918606;-0.888513;-0.828325;-0.798231;-0.791372;-0.791372;-0.774184;-0.842935;-0.860123;-0.418155;-0.418155;-0.418155;-0.418155;-0.418155;-0.976405;-0.976405;-0.976405;-0.976405;-0.721058;-0.957618;-0.980103;-0.980103;-0.980103;-0.722025;-0.987804;-0.987804;-0.987804;-0.987804;-0.737420;-0.979955;-0.979955;-0.979955;-0.979955;-0.732062;0.000000
0.690381;0.975820;0.642807;0.500088;0.357368;-0.045887;0.119629;0.089535;-0.000746;-0.301684;0.686775;0.463334;0.652400;0.600836;0.291457;0.268082;0.225192;0.225192;0.067930;-0.060740;0.948329;0.222533;-0.152742;0.164910;0.164910;1.015657;0.013431;-0.013520;0.481851;0.478768;0.861086;0.109722;-0.121632;0.071243;0.071243;0.878724;0.104100;-0.159266;0.235911;0.235911;1.000000
0.095715;0.119502;0.190862;0.238435;0.286008;-0.000746;-0.075981;-0.211403;0.179816;0.240004;0.136767;-0.103862;0.050828;0.257081;0.188330;-0.103630;-0.103630;0.053633;0.125116;0.039336;0.149983;0.288896;0.044364;-0.156237;0.106100;0.116542;0.281597;0.023519;-0.202773;0.286432;0.147992;0.321837;0.071243;0.093177;0.616088;0.523984;0.514750;0.027089;-0.174739;0.104100;1.000000
0.333581;0.880674;1.166113;1.736992;1.974858;-0.316731;-0.136168;0.089535;1.308333;1.819927;0.153955;0.996155;1.271159;1.443036;1.821167;-0.089333;-0.017850;0.825650;0.411048;0.368159;0.212040;-0.145182;-0.061625;0.098788;1.130660;0.214076;-0.250865;-0.202773;0.053922;1.105636;0.264119;-0.217411;-0.159902;-0.140662;0.918595;0.259509;-0.220804;-0.205331;0.322156;0.986326;1.000000
-1.022256;-0.998469;-0.998469;-1.022256;-1.046043;-0.783184;-1.008888;-1.174403;-1.174403;-0.933653;-0.825748;-0.894499;-0.911686;-0.911686;-0.860123;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.695742;-0.772405;-1.009329;-1.235247;-1.235247;-0.725108;-0.773240;-1.005711;-1.238181;-1.238181;-0.737420;-0.737420;-1.007044;-1.257428;-1.257428;-0.732062;-0.732062;-0.995428;-1.243321;-1.243321;0.000000
2.260297;1.451552;1.356406;1.451552;1.094753;1.112723;1.518989;1.187958;1.624318;1.097677;1.202408;1.116469;0.514898;1.064906;0.944591;0.411048;1.254549;0.568311;0.725574;0.411048;1.435728;1.187845;1.454006;1.173343;1.687531;1.049547;1.035059;1.341190;0.890776;1.426334;1.149740;0.975895;1.187800;0.860876;1.419155;1.126617;0.878724;1.141736;0.893843;1.451167;1.000000
2.640883;2.521950;2.593310;2.474377;2.521950;1.834974;2.105818;2.211146;2.196099;1.142817;2.010232;1.907106;1.546163;1.511787;1.546163;1.397515;1.254549;1.540481;1.254549;3.399042;2.616955;2.383430;2.226808;2.409605;2.494197;2.795265;2.559672;2.352770;2.203652;2.554798;2.497861;2.500554;2.035361;2.285746;2.712460;2.909395;2.646030;2.367545;2.615438;2.862977;1.000000
-0.998469;-0.927109;-0.879536;-0.831963;-0.760603;-0.828325;-1.174403;-1.174403;-1.008888;-0.753091;-0.877311;-0.911686;-0.911686;-0.808560;-0.464805;-0.589715;-0.578278;-0.572559;-0.533958;-0.535388;-0.750487;-0.772405;-1.235247;-1.235247;-1.009329;-0.747633;-0.773240;-1.238181;-1.238181;-1.005711;-0.737420;-0.737420;-1.257428;-1.257428;-1.007044;-0.732062;-0.732062;-1.243321;-1.243321;-0.995428;0.000000
-0.594097;-0.617883;-0.641670;-0.617883;-0.665457;-0.738044;-0.783184;-0.798231;-0.798231;-0.978794;-0.396054;-0.206988;-0.378866;-0.533556;-0.499180;-0.432452;-0.432452;-0.471053;-0.485349;-0.418155;0.051306;-0.629941;-0.629941;-0.629941;-0.629941;-0.002128;-0.699540;-0.741414;-0.722025;-0.722025;0.032974;-0.737420;-0.737420;-0.737420;-0.737420;0.027089;-0.732062;-0.732062;-0.732062;-0.732062;1.000000
2.188938;1.998645;2.117578;1.998645;2.664670;1.368521;1.218052;2.060677;2.196099;2.978538;1.614914;1.305534;1.391473;1.460224;2.800869;1.683448;2.255312;1.826414;1.540481;1.969380;1.554038;1.686202;1.749267;2.679536;2.648160;1.297972;1.273748;1.839697;2.484254;2.386699;0.995134;1.207249;1.457634;2.420902;2.500554;0.986326;1.188155;1.436047;2.397027;2.180080;1.000000
0.547661;0.048142;-0.047005;-0.070791;0.143288;0.300192;-0.241496;-0.316731;-0.181309;-0.256543;1.064906;0.703963;0.239893;0.325832;0.068016;-0.175113;-0.132223;0.039336;0.368159;0.968617;0.284783;0.073175;-0.411584;-0.436900;-0.182171;0.473893;0.263908;-0.226641;-0.252209;0.005830;0.594155;0.324531;-0.195478;-0.195478;0.074146;0.771877;0.508512;-0.002747;-0.002747;0.260619;1.000000
-0.546524;-0.332444;-0.213511;0.071929;0.190862;-0.452153;-0.542434;-0.106074;0.209910;0.540942;-0.533556;-0.653870;-0.327303;-0.344490;-0.035111;-0.418155;-0.318079;-0.260893;-0.060740;0.139413;-0.436900;-0.408089;-0.408089;0.040251;0.540130;-0.463947;-0.463947;-0.463947;0.000994;0.510984;-0.467796;-0.448556;-0.448556;0.032974;0.572222;-0.468697;-0.453224;-0.453224;0.134691;0.553821;1.000000
-0.974683;-0.998469;-1.022256;-1.046043;-1.069829;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.561122;-0.561122;-0.561122;-0.561122;-0.561122;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-1.093616;-1.093616;-1.046043;-1.069829;-0.998469;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-0.736817;-0.855750;-0.927109;-0.998469;-1.069829;-0.407012;-0.888513;-0.963747;-0.978794;-0.993841;-0.481992;-0.653870;-0.688245;-0.774184;-0.774184;-0.503935;-0.543966;-0.568270;-0.573989;-0.581137;-0.422446;-0.422446;-0.951088;-0.951088;-0.951088;-0.515162;-0.515162;-0.957618;-0.980103;-0.980103;-0.391256;-0.195478;-0.987804;-0.987804;-0.987804;-0.422632;-0.468697;-0.979955;-0.979955;-0.979955;0.000000
0.190862;0.190862;0.190862;0.262221;0.262221;0.375426;0.826833;0.405520;0.179816;0.721504;0.171142;0.360208;0.205518;0.618024;0.772714;0.067930;-0.246596;-0.032147;0.010743;-0.089333;0.685993;0.598371;1.178360;0.682594;0.405330;0.587728;0.565243;1.091552;0.632737;0.374620;0.610492;0.629731;1.149740;0.610492;0.360107;0.553821;0.569294;1.126617;0.645950;0.351993;1.000000
-1.022256;-1.022256;-0.998469;-0.998469;-1.022256;-1.174403;-1.174403;-1.174403;-0.993841;-0.948700;-0.911686;-0.911686;-0.911686;-0.877311;-0.894499;-0.598293;-0.598293;-0.598293;-0.594004;-0.591144;-1.235247;-1.235247;-1.235247;-1.235247;-0.998322;-1.238181;-1.238181;-1.238181;-1.238181;-1.005711;-1.257428;-1.257428;-1.257428;-1.257428;-0.987804;-1.243321;-1.243321;-1.243321;-1.243321;-0.979955;1.000000
-0.998469;-1.046043;-1.069829;-1.046043;-1.046043;-0.813278;-0.993841;-1.174403;-1.174403;-1.008888;-0.911686;-0.911686;-0.911686;-0.911686;-0.894499;-0.539677;-0.576848;-0.589715;-0.589715;-0.588285;-0.772405;-1.235247;-1.009329;-1.235247;-1.235247;-0.773240;-1.238181;-1.005711;-1.238181;-1.238181;-0.737420;-1.257428;-1.007044;-1.257428;-1.257428;-0.732062;-1.243321;-0.995428;-1.243321;-1.243321;0.000000
-1.046043;-1.069829;-1.069829;-1.069829;-1.069829;-1.174403;-1.174403;-1.174403;-0.993841;-1.174403;-0.911686;-0.911686;-0.911686;-0.756996;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.998322;-1.235247;-1.235247;-1.235247;-0.998322;-1.005711;-1.238181;-1.238181;-1.238181;-1.005711;-0.987804;-1.257428;-1.257428;-1.257428;-0.987804;-0.979955;-1.243321;-1.243321;-1.243321;-0.979955;0.000000
-0.475164;-0.522737;-0.522737;-0.546524;-0.522737;-0.828325;-0.376918;-0.301684;-0.572528;-0.813278;-0.894499;-0.774184;-0.772465;-0.756996;-0.808560;-0.418155;-0.432452;-0.491068;-0.468194;-0.498216;-1.009329;-0.753983;-0.236299;-0.028804;-0.491646;-1.005711;-0.750716;-0.237643;-0.005211;-0.492638;-1.007044;-0.756659;-0.217411;0.052213;-0.467796;-0.995428;-0.747535;-0.220804;0.042562;-0.468697;0.000000
-0.475164;-0.522737;-0.594097;-0.498950;-0.403804;-0.136168;-0.136168;-0.000746;-0.271590;0.224957;-0.567931;-0.567931;-0.671058;-0.739809;-0.430429;-0.375266;-0.508224;-0.539677;-0.513943;-0.446749;-0.014398;-0.215096;-0.215096;0.007519;-0.218398;-0.027735;-0.212113;-0.212113;0.020357;-0.263250;0.109722;-0.217411;-0.179141;0.071453;-0.178932;0.058035;-0.220804;-0.220804;0.058035;-0.189858;1.000000
-0.522737;-0.380017;-0.380017;-0.427590;-0.332444;0.014301;0.134676;-0.045887;-0.391965;-0.181309;-0.516368;-0.310115;-0.052298;-0.017923;-0.000735;-0.375266;-0.218003;-0.303782;-0.318079;-0.218003;-0.495141;0.084182;0.317611;0.040251;-0.371099;-0.492638;0.090974;0.300960;0.045965;-0.441462;-0.487035;0.147992;0.398377;0.109513;-0.429526;-0.484169;0.104100;0.351993;0.073154;-0.422632;1.000000
-1.046043;-1.069829;-1.046043;-1.022256;-1.069829;-0.948700;-0.963747;-0.978794;-0.813278;-1.008888;-0.842935;-0.877311;-0.860123;-0.825748;-0.860123;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.976405;-0.976405;-0.976405;-0.976405;-0.772405;-0.983186;-0.980103;-0.980103;-0.983186;-0.773240;-0.987804;-0.987804;-0.987804;-0.987804;-0.737420;-0.979955;-0.979955;-0.979955;-0.979955;-0.732062;0.000000
0.286008;0.214648;0.167075;0.071929;0.143288;0.330285;0.315238;0.149723;-0.256543;-0.106074;0.549273;0.600836;0.446147;-0.138237;0.119579;0.196599;0.025040;-0.046443;-0.132223;-0.175113;0.907845;0.907845;0.598467;0.583869;0.069680;0.868291;0.797766;0.584684;0.520286;0.026602;0.937625;0.899355;0.648971;0.591252;0.032974;0.832659;0.832659;0.584766;0.538348;0.027089;1.000000
0.714167;1.237473;1.641845;1.618059;1.522912;0.330285;1.172911;1.488896;0.871973;1.624318;0.033640;0.463334;1.099281;1.099281;1.271159;0.539718;0.711277;2.970143;1.111583;0.811354;0.076670;0.338911;0.641636;0.736866;0.237701;0.049087;0.281557;0.558998;0.584606;0.289515;0.071453;0.379347;0.687240;0.921288;0.382040;0.058035;0.321401;1.096781;1.096781;0.570049;1.000000
